recording_id,species_id,songtype_id,is_tp,mel_0,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,mel_13,mel_14,mel_15,mel_16,mel_17,mel_18,mel_19,mel_20,mel_21,mel_22,mel_23,mel_24,mel_25,mel_26,mel_27,mel_28,mel_29,mel_30,mel_31,mel_32,mel_33,mel_34,mel_35,mel_36,mel_37,mel_38,mel_39,mel_40,mel_41,mel_42,mel_43,mel_44,mel_45,mel_46,mel_47,mel_48,mel_49,mel_50,mel_51,mel_52,mel_53,mel_54,mel_55,mel_56,mel_57,mel_58,mel_59,mel_60,mel_61,mel_62,mel_63
7e36ef3da,23,1,0,-0.70091647,-0.6922347,-0.6927529,-0.7230986,-0.74273366,-0.82146764,-0.7966096,-0.6824146,-0.6373059,-0.62325287,-0.51750517,-0.46312127,-0.5097944,-0.502502,-0.5131145,-0.5087901,-0.42869586,-0.46996692,-0.37920842,-0.30930513,-0.35813075,-0.44251412,-0.56151545,-0.5848707,-0.59646153,-0.63073766,-0.6233811,-0.58560246,-0.5997635,-0.5863803,-0.54988885,-0.46261263,-0.5246926,-0.52517235,-0.48900324,-0.4279957,-0.43007764,-0.39612177,-0.2759453,-0.06093656,-0.13353178,-0.19979182,-0.09787553,0.09633167,0.25545287,0.44911364,0.68826747,0.83337665,0.93899643,0.9603629,0.77752256,0.7180139,0.56503147,0.4963118,0.5198185,0.603815,0.7398689,0.8207232,0.99088854,1.2384253,1.3406109,1.506682,1.5624373,1.6245793
e80890ff7,23,4,1,-0.31303456,-0.41286215,-0.276825,-0.112492315,0.045799322,-0.06707977,-0.27807644,-0.45000058,-0.46025935,-0.53183603,-0.46771377,-0.4011276,-0.49178913,-0.5702958,-0.4696983,-0.450042,-0.6032786,-0.6577658,-0.6383733,-0.532701,-0.43261582,-0.36913678,-0.34489885,-0.3547325,-0.283545,-0.23019361,-0.21890372,-0.059235547,0.027928624,-0.17710076,-0.31665704,-0.30239365,-0.2616923,-0.15846737,-0.07537611,0.011607436,0.0009480526,-0.08613956,-0.10525642,-0.030639041,-0.030544097,0.004672442,0.053567193,0.11299077,0.17350845,0.48622668,0.7613106,0.8447725,0.7888034,0.7021895,0.68635154,0.7208923,0.715637,0.750893,0.83360595,0.9337191,1.0333171,1.1458372,1.2808421,1.4075943,1.4592535,1.4272183,1.2963995,1.143839
656a61cad,23,1,0,-0.83154553,-0.92637974,-0.89565355,-0.84744483,-1.0917017,-1.1687816,-1.0904677,-1.1287715,-1.132885,-1.2074494,-1.150516,-1.1038728,-1.1476434,-1.2319547,-1.197262,-1.1934874,-1.0504078,-1.0554411,-1.0842254,-1.0442945,-1.0452123,-0.9718058,-0.7741126,-0.62685895,-0.24617891,0.17243525,0.49150515,0.20582695,-0.648787,-0.802639,-0.785514,-0.7034288,-0.69813156,-0.6686761,-0.6364285,-0.6133477,-0.53286463,-0.5251507,-0.485626,-0.4826469,-0.41894755,-0.3962286,-0.29370657,-0.26549566,-0.22938523,-0.12256971,0.0795326,0.14581877,0.281509,0.5377779,0.3401496,0.21307783,0.18669571,0.20817731,0.2644338,0.38184172,0.45614028,0.55390394,0.6540242,0.70097613,0.85316074,1.0615342,1.1161804,1.365591
f9dad91d4,17,1,0,-0.42330003,-0.4939645,-0.3250457,-0.11512534,-0.07914821,-0.15542004,-0.10963588,0.069799624,0.12856562,-0.07095809,-0.2618833,-0.50708926,-0.5700368,-0.6256731,-0.7029467,-0.8403121,-0.8798395,-0.8290006,-0.30068985,-0.22796595,-0.4736058,-0.43835783,-0.42285034,-0.39308882,-0.33511457,-0.02838902,0.17183957,0.30192167,0.20751107,-0.40549013,-0.47471213,-0.41129625,-0.27352956,0.008444772,0.120892644,0.061066963,-0.23763491,-0.35987964,-0.31127858,-0.2657279,-0.21435992,-0.15505837,-0.12430895,-0.08248809,0.008309475,0.08916063,0.14612965,0.18256517,0.22990085,0.27191836,0.31422648,0.37919426,0.45675224,0.522003,0.6113131,0.69217324,0.78745276,0.96101964,1.15016,1.3264524,1.3362864,1.4936955,1.664637,1.7620059
7d32b80f1,23,1,0,-0.57801205,-0.6865439,-0.6232076,-0.7040907,-0.87916416,-0.9495118,-0.52779907,-0.2851886,-0.42735168,-0.8380714,-0.9643856,-0.91622233,-0.9275281,-0.9126055,-0.8176796,-0.7842168,-0.66937816,-0.3919224,-0.16444585,-0.28702796,0.5685997,0.948304,-0.17435838,-0.41598627,-0.31411034,0.20308252,0.809594,0.78939223,0.6803627,0.21432154,-0.2564912,-0.25602043,-0.2513583,-0.26920757,-0.27761152,-0.25124845,-0.121331386,-0.01405248,-0.05694042,-0.087923,-0.18227072,-0.14065906,-0.06147504,-0.005668692,0.032467972,0.12004717,0.33365476,0.54838645,0.65938646,0.54463106,0.41540384,0.39231685,0.4234572,0.45995334,0.5439915,0.69135404,0.78905845,1.0746555,1.1839038,1.3408,1.4638203,1.4540803,1.6069456,1.6639173
45729ea1e,23,1,0,1.971753,1.5949314,1.0766648,0.69683766,0.52980196,0.612801,0.7175789,0.6382401,0.32803413,0.05472505,0.016373234,0.025511969,0.043015737,0.07771392,0.17765935,0.20680358,0.2840948,0.3711898,0.45296714,0.4110303,0.33219296,0.12528811,0.03216704,0.06796202,0.15132126,0.4408979,0.5226911,0.21478596,-0.1583688,-0.22555815,-0.16924648,-0.15942866,-0.25436163,-0.3687532,-0.34156626,-0.31376496,-0.376496,-0.32191318,-0.280307,-0.19212596,-0.20220901,-0.2116058,-0.20937295,-0.15550435,-0.074703924,0.086744055,0.24582581,0.33789086,0.41589457,0.5116502,0.43791535,0.2594122,0.23890002,0.29599524,0.33800974,0.38545027,0.45896453,0.5641856,0.65298635,0.7617997,0.89949083,1.0400316,1.2190146,1.414382
2e1dca0df,12,1,0,-0.2990759,-0.5429805,-0.6769766,-0.6520281,-0.36953425,-0.31232485,-0.5764843,-0.8017066,-0.7452806,-0.83834183,-0.8830657,-0.86679494,-0.84639394,-0.8527844,-0.74529094,-0.71124804,-0.7983464,-0.7135245,-0.78822315,-0.88546616,-0.85265,-0.8336983,-0.7578557,-0.33529523,0.31857684,0.92674124,1.1694599,0.8769722,-0.25150824,-0.74775773,-0.95560634,-1.0430263,-1.0090166,-0.9941855,-0.93181825,-0.8761258,-0.86757964,-0.814145,-0.5986042,-0.44560573,-0.5154256,-0.5375086,-0.18462664,-0.17593098,-0.46093515,-0.40004563,-0.16696045,0.026525253,-0.1124845,-0.06599004,-0.04871211,-0.00068063295,0.08132384,0.13136475,0.23274182,0.32189056,0.5167544,0.7347939,0.9723551,1.100841,1.1708059,1.4988279,1.5707179,1.3400961
0fcc4abfb,23,1,0,-0.053817023,-0.1393864,-0.13152471,-0.07783262,-0.13691404,-0.17350347,-0.1627705,-0.23674366,-0.11177622,-0.17344831,-0.18373652,-0.16993532,-0.2856326,-0.2724708,-0.16177432,-0.14901549,-0.12373515,-0.441229,-0.6554761,-0.38697144,-0.25970304,-0.22935303,-0.16793106,-0.074919395,0.0065510026,-0.11401766,-0.0603738,0.07454387,0.13637282,-0.0881087,-0.32153636,-0.29780665,-0.22913961,-0.30619198,-0.3905244,-0.35022706,-0.28118423,-0.27208224,-0.14986588,-0.08845668,-0.090630114,0.107801,0.45393133,0.5198821,0.64429164,0.88833785,1.3272493,1.3503454,1.3028939,1.3862894,1.1358827,0.6035225,0.43098864,0.36745712,0.37009433,0.48655164,0.54912525,0.6193759,0.78740776,0.8380072,0.9996154,1.1164341,1.1986578,1.3745649
5358a0dcc,23,1,0,0.06332185,-0.23007682,-0.41189015,-0.47798705,-0.4182672,-0.4352463,-0.6374966,-0.7664185,-0.8426236,-0.8053677,-0.7435535,-0.59797436,-0.3762922,-0.3688564,-0.4787451,-0.51519334,-0.3489739,0.04420829,0.71138436,0.4372387,-0.081075065,-0.3266924,-0.43265355,-0.16526797,0.516561,0.94745344,1.0260967,0.92526895,0.40410715,-0.43522957,-0.55552596,-0.44026765,-0.29408905,-0.35372743,-0.42278126,-0.529577,-0.50252986,-0.4499527,-0.36957607,-0.2962422,-0.20752183,-0.18184291,-0.16170876,-0.02167127,-0.029984694,0.17833214,0.4544079,0.49913597,0.46956405,0.42264807,0.52212656,0.53422177,0.3446063,0.3417214,0.4052468,0.49055508,0.59960276,0.7463081,1.0079776,1.0471541,1.1318586,1.2481357,1.3806485,1.3593913
ac7fb1d87,17,1,0,0.14961044,-0.013992938,0.04397388,0.29900765,0.37756634,0.29244635,0.1798023,0.10515556,-0.1171921,-0.22516632,-0.33548984,-0.28485912,-0.12355881,-0.0029259194,0.0757265,-0.08881181,-0.27258524,-0.15617208,0.050444875,0.15016171,0.09612353,-0.032020275,-0.12795502,-0.19156915,-0.07739792,0.1618802,0.11126389,-0.11756875,-0.2938,-0.35694012,-0.21453923,0.06705141,0.5180328,1.0048778,1.1630256,0.77773833,0.25002322,-0.007823708,-0.0006845293,0.008588048,0.043432686,0.048259955,0.054898042,0.18457963,0.27806276,0.31753317,0.41739225,0.54989094,0.58300704,0.4965645,0.52101123,0.6084431,0.59307945,0.65770435,0.6673525,0.8115025,0.8730281,1.0401202,1.2197299,1.4251599,1.4832215,1.4393108,1.5214865,1.5172235
957141585,10,1,0,0.08780194,-0.21889195,-0.43333164,-0.37836966,-0.41053316,-0.35064024,-0.24198914,-0.22853392,-0.24744125,-0.21603905,-0.17314348,0.04831778,0.0077391476,0.040562525,0.15120992,0.1809677,0.14687079,0.39530087,0.50496155,0.17781447,-0.04760774,-0.2276108,-0.3126524,-0.20619966,-0.12026788,-0.0426754,0.16465282,0.15528014,0.05296316,-0.09168874,-0.22758618,-0.24790198,-0.26847196,-0.26122844,-0.34577075,-0.28993356,-0.24836001,-0.3251641,-0.24319118,-0.0781751,-0.043258283,-0.022772366,0.010920509,0.07534733,0.07517659,0.16901612,0.27086076,0.51007944,0.8759291,1.058776,1.0123519,0.9014792,0.7683855,0.60466284,0.582173,0.75674206,0.89008945,0.8739707,0.9413988,0.95525014,1.0432662,1.1986678,1.3480419,1.5172606
fe679dc72,17,4,0,0.21150605,-0.2947067,-0.38632116,-0.4809119,-0.57681245,-0.510257,-0.36779237,-0.36706787,-0.47983688,-0.6074174,-0.70997137,-0.739923,-0.5705355,-0.45073038,-0.3354914,-0.39013636,-0.4894704,-0.53076535,-0.38714412,-0.122813135,-0.046739686,-0.18868813,-0.34500167,-0.3719016,-0.12358392,0.34212443,0.30018178,-0.19064051,-0.44468218,-0.4626652,-0.33865124,0.021069786,0.47582656,1.0885898,1.4046097,1.2948463,0.6639312,0.11370543,-0.08454234,-0.15451345,-0.124587186,-0.09416302,-0.010448667,0.11296429,0.14772378,0.21939427,0.39177498,0.4326179,0.41324237,0.38005015,0.40856475,0.46717307,0.52749497,0.60533017,0.6201214,0.78564495,0.834928,1.0376372,1.238846,1.4445,1.5134114,1.4925666,1.5924042,1.5654198
e10069dce,23,1,0,-0.9559695,-0.98569036,-0.99241376,-0.67396224,0.14343143,0.4720661,0.8798703,1.4489182,1.4030306,1.422946,1.2921158,1.381421,1.5133549,1.3838792,1.4258052,1.2449957,1.4155996,1.5670389,1.7704176,1.7064213,1.5943877,1.7540947,1.7905732,1.5899582,1.6330608,1.7120996,1.6280961,1.6519588,1.7953831,1.6938273,1.7184,1.7126083,1.6702534,1.6542642,1.68869,1.5829184,1.2722974,1.0608763,1.0220938,1.1955338,1.1168132,1.0202477,1.262389,1.3405058,1.3087579,1.400381,1.4816786,1.653973,1.982207,2.0257103,1.8802112,1.7680755,1.8395554,1.7991278,1.7032033,1.666196,1.7315515,1.855945,2.0007555,2.2656686,2.4003298,2.2030022,2.213632,2.22154
911648d28,17,4,0,-0.8157276,-1.0188506,-1.1679765,-1.2426776,-1.4212967,-1.5119798,-1.389301,-1.2726998,-1.2135799,-1.197343,-1.0807834,-0.9652079,-0.98700434,-0.9576631,-0.88820624,-0.97111696,-0.8030299,0.72372156,1.433148,0.88424903,1.0473275,1.5508368,0.4741775,0.48388135,1.3430368,1.8953787,1.9049693,1.6489885,1.4146261,0.39315113,-0.22169004,0.09597384,0.57771605,1.2093735,1.9423589,2.0312686,1.6556556,0.92628336,0.20551655,-0.32747805,-0.50821847,-0.5060463,-0.35257787,-0.25805548,-0.23266308,-0.18325712,0.12147913,0.04535289,-0.15093896,-0.20041665,-0.11538367,0.021921024,0.121754035,0.15561634,0.2165953,0.26257783,0.2581542,0.4054831,0.5263432,0.7123481,0.80987734,0.83526933,0.88921183,1.1098604
32326a03d,23,1,0,-0.11872622,-0.116730645,-0.16845983,-0.121630386,-0.17636567,-0.22474295,0.03430641,0.438693,0.65657926,0.48195675,-0.15938759,-0.4186655,-0.42074224,-0.31875756,-0.29337874,-0.23431647,-0.10520841,-0.0107507175,0.04189932,0.0066730944,-0.16617182,-0.3317256,-0.40195614,-0.3020675,-0.09254563,0.22469945,0.4244405,0.38096237,0.121346235,0.14808193,0.33124286,0.329537,0.2210462,0.08571522,0.027933933,-0.05430745,-0.096446514,-0.16676174,-0.142769,-0.09891298,-0.17933977,-0.24219725,-0.24189077,-0.1467964,-0.09487253,0.23835999,0.40177968,0.5339604,0.6446293,0.85321885,0.6788767,0.35300234,0.26941994,0.25914943,0.30167097,0.3585167,0.43442512,0.50966156,0.6080692,0.7423268,0.86465377,1.0161266,1.1743523,1.3607386
e8becf4c2,17,4,0,-0.4172632,-0.4876947,-0.41697082,-0.40410006,-0.40674353,-0.5388527,-0.51314753,-0.5328223,-0.4267145,-0.4336212,-0.5239231,-0.422625,-0.5737483,-0.55837727,-0.523082,-0.45013732,-0.49718872,-0.64471155,-0.674863,-0.5497339,-0.5503579,-0.5004812,-0.59522384,-0.6942216,-0.6689288,-0.5946726,-0.52276254,-0.6187795,-0.74346095,-0.8060696,-0.7482447,-0.5886176,-0.47054967,-0.45903543,-0.25948983,0.084516734,0.3734097,0.25812292,-0.027875274,-0.19936834,-0.33685637,-0.34654626,-0.27796286,-0.22705448,-0.23943648,-0.23030359,-0.21203011,-0.17235193,-0.1072015,-0.08310334,-0.049244754,0.036896262,0.119585395,0.15936355,0.25700474,0.35826528,0.5322861,0.79775155,0.88079894,1.0486355,1.0471307,1.0960639,1.276454,1.3665423
17a13256c,23,4,0,-0.2858777,-0.3552996,-0.5013543,-0.37269703,-0.33905756,-0.6131304,-0.5720586,-0.5929635,-0.31347156,-0.49563918,-0.73083645,-0.687872,-0.6250778,-0.57273316,-0.47274148,-0.45579284,-0.42251676,-0.475512,-0.41585013,0.1776854,0.7344836,0.56421524,0.23173735,-0.08433792,0.046132445,0.40777537,0.9426842,1.3667561,1.6262027,1.5567669,1.5630987,1.4795727,1.4999949,1.3228096,1.4642482,1.2668449,0.6064455,0.42367718,0.54439527,0.63947445,0.2790506,0.13049206,0.17192334,0.31808648,0.419514,0.6515957,0.90974766,1.1601459,1.3927774,1.1761514,0.9738476,0.89060146,0.75109154,0.7827547,0.89371157,0.94922346,1.0522604,1.2137899,1.4752153,1.5503356,1.5632277,2.1644433,2.326422,1.7490715
848df3de8,12,1,0,-0.5845715,-0.96443135,-0.8995975,-0.7216941,-0.7153259,-0.8308729,-0.81402326,-0.6937038,-0.6896232,-0.7913765,-0.74784577,-0.7475359,-0.67833066,-0.6268315,-0.6913695,-0.62592953,-0.49881738,-0.52941793,-0.19851783,1.0902296,1.486019,1.3590579,1.2234586,0.81048983,0.3775751,0.34541938,0.9632961,1.5535446,1.678598,1.6263587,0.9973834,0.09387177,-0.49114266,-0.58322453,-0.49626765,-0.42299506,-0.577201,-0.08729799,0.8591174,1.1228827,0.59441584,-0.22122657,-0.44094333,-0.3876319,-0.34812242,-0.2966676,-0.23057556,-0.105067864,-0.034806903,-0.054171942,-0.01180749,0.1394321,0.14309788,0.1424857,0.23886898,0.3554395,0.53956157,0.82093054,0.9793114,1.1921437,1.522255,2.7648633,2.9262471,1.6929817
a6fd03333,10,1,0,-0.5201517,-0.578209,-0.6152917,-0.7002629,-0.8238761,-0.9182873,-0.9618087,-0.99974436,-1.0056587,-0.9812223,-0.99678916,-0.9365285,-0.96483696,-1.0085709,-0.94465244,-0.8443318,-0.8377245,-0.8421335,-0.8069531,-0.66202915,-0.62320673,-0.6703425,-0.47826132,-0.2560932,-0.12564492,-0.14102544,-0.019848647,-0.16332659,-0.58561766,-0.659774,-0.64079994,-0.6645122,-0.6675447,-0.6043035,-0.588116,-0.56058264,-0.35093033,-0.15399417,-0.2609383,-0.17931743,-0.22851819,-0.067138314,0.026044853,0.08833633,0.104089506,0.30606154,0.49290663,0.5382149,0.6091449,0.7511943,0.774963,0.8160625,0.7141473,0.6103892,0.64773554,0.68959117,0.80585706,1.0187494,1.1781927,1.3837142,1.4813432,1.5269933,1.5262618,1.5933396
b0fa0710b,10,1,0,-0.19993426,-0.53671044,-0.8729259,-0.99995863,-0.91705066,-0.79940146,-0.66584605,-0.6220926,-0.6831381,-0.8673084,-0.91082406,-0.76572937,-0.68516904,-0.689281,-0.7875734,-0.9181473,-0.86719793,-0.7113471,-0.63090163,-0.3633023,-0.26008227,-0.16713066,-0.11890946,-0.028680822,0.11040716,0.09814508,-0.34750947,-0.66535,-0.48572436,0.27340865,1.2013862,1.6412307,1.9789009,2.6843135,2.8902318,2.305255,1.5916781,0.7235866,0.44390342,-0.22427605,-0.49576727,-0.387564,0.33660573,1.7929081,2.4769435,2.277389,1.5035633,0.46480197,0.22144592,0.21635392,0.12621799,0.09461467,0.13300157,0.18228483,0.21049386,0.22892214,0.4421238,0.5642985,0.61128783,0.5959275,0.6620556,0.81670487,0.9943685,1.2055944
5a55970ad,18,1,0,-0.72751737,-0.82132107,-0.84200805,-0.73207563,-0.80976456,-0.8772035,-0.7923634,-0.80694175,-0.74815637,-0.94296384,-1.0420713,-0.9957549,-0.9136534,-0.87986505,-0.75235015,-0.8294288,-0.87433994,-0.84688395,-0.7607361,-0.8139987,-0.81879,-0.8159586,-0.84295744,-0.8193556,-0.69202816,-0.44409564,-0.34750503,-0.26870385,-0.16272281,-0.13617337,-0.09462574,-0.059400346,-0.12311337,-0.27879933,-0.15728873,-0.07239808,-0.15246846,-0.11510216,-0.1391465,-0.02658012,0.0630049,0.115359545,0.17992827,0.36515614,0.511832,0.7620829,1.0451841,1.374484,1.5665953,1.5425642,1.4331765,1.187377,0.8978474,0.781595,0.8016904,0.9231257,1.0593807,1.1890997,1.4851532,1.649766,1.7054821,2.0674348,2.1569448,1.6378974
8531f27ff,17,4,0,2.0952055,1.712195,0.34860978,0.16009825,0.25654352,0.59482294,0.42119923,0.045225378,0.060392216,-0.0222157,-0.1968968,-0.33342332,-0.3267493,-0.34301823,-0.06880279,-0.06138053,-0.034044325,-0.029530121,-0.15389715,-0.18246537,-0.2719601,-0.45260248,-0.5252756,-0.36777857,-0.40608633,-0.6727554,-0.8243105,-0.6367521,-0.45184168,-0.5427742,-0.6089756,-0.5770525,-0.534041,-0.518856,-0.51454186,-0.37330267,-0.30347362,-0.18494393,-0.08695293,-0.11098934,0.004209214,0.3365286,0.6515563,0.28843272,0.19085771,0.39785844,0.73776865,0.896061,0.6881192,0.64566517,0.6999129,0.44493923,0.26105273,0.24756476,0.28072402,0.3445308,0.54110587,0.68011004,0.7691375,0.7831064,0.9937991,1.3491256,1.4307516,1.254546
8c81c0da2,23,4,0,-0.23709606,-0.5308122,-0.6579238,-0.4623944,-0.16564766,0.03595795,0.16645284,0.16258775,0.044986766,-0.18782827,-0.25820133,-0.2225766,-0.25185895,-0.36761287,-0.17555287,-0.086951084,-0.10950664,0.2985425,1.1318737,1.3077837,0.8372593,0.530527,0.24467729,-0.035721883,0.3194992,0.85388565,1.3064982,1.6453743,1.755232,1.6488199,1.4820896,1.3344495,1.2048453,1.0602297,0.96348804,1.1675411,1.3633132,1.0381285,0.96224064,0.83026093,0.5112162,0.1861043,0.1414579,0.2367394,0.34222284,0.5928879,1.0768138,1.3600166,1.1754764,1.0776002,0.9963023,0.6777556,0.35077482,0.2954095,0.34166527,0.41968673,0.5428899,0.6736956,0.82385033,1.0913898,2.3560805,3.1560423,2.2389412,1.3241466
e1d5724fd,18,1,0,0.5172506,0.68801576,0.88163716,0.97229016,0.6839696,0.4891606,0.46304315,0.46320102,0.5596635,0.6388844,0.69684505,0.76354605,0.5735453,0.56346846,0.56783825,0.58960104,0.4414758,0.3490876,1.6049584,2.8647807,2.7416215,1.8599337,1.0911733,0.8673538,1.0115092,2.017606,3.0725825,3.6330366,3.476333,2.672307,1.6142509,0.640608,0.11688084,-0.1768126,0.011686571,0.21509373,0.5042413,1.2190846,1.7381724,2.044249,1.8631192,1.7347775,1.3464804,0.60836875,0.5046869,0.6876649,0.77920777,0.9118571,1.0731103,1.0606446,1.1025618,1.097427,1.2138541,1.2970362,1.3004321,1.3005161,1.4190384,1.3852081,1.455492,1.6287102,1.9494689,2.8654613,2.890386,2.0770364
0201197ec,10,1,1,0.911229,0.43659842,0.25746483,0.5440571,0.551256,0.4749291,0.5508555,0.6329357,0.6607351,0.6114512,0.58391994,0.6845643,0.5906825,0.6490218,0.6905276,0.5902584,0.5590607,0.57944274,0.66707504,0.8308299,0.7327906,0.5530219,0.54081136,0.5789364,0.6196348,0.6579862,0.68160605,0.6375898,0.41932905,0.37088332,0.20871723,-0.21652421,-0.26165965,-0.32925257,-0.3775844,-0.41442895,-0.39646664,-0.4079367,-0.28480452,0.018542707,0.18457556,0.16657627,0.23787771,0.5058404,0.72753686,0.8826124,0.8603115,1.0042343,1.0499375,1.0698895,1.09459,0.9975877,0.5867601,0.37054598,0.45135662,0.52085686,0.7264889,1.032386,1.0557718,1.128806,1.1498941,1.1964908,1.1913491,1.2712326
9e5d5b03e,17,4,1,0.55238307,-0.14826995,-0.28023323,-0.24319732,-0.37578028,-0.5958448,-0.27733967,0.046308562,0.18053837,-0.18780202,-0.8346319,-0.9414597,-0.9184703,-0.8060945,-0.84672016,-0.8470479,-0.81284726,-0.8101721,-0.7986347,-0.7782423,-0.7356547,-0.69905436,-0.6113804,-0.48199725,-0.17875272,-0.020652192,-0.3005463,-0.30052698,-0.37172577,-0.3030411,-0.1996106,-0.24358854,-0.17164876,-0.13586824,-0.082566656,-0.05507772,-0.19782895,-0.24371152,-0.22248715,-0.19617864,-0.10898705,0.042084266,-0.07191191,0.023284975,0.08283326,0.14212346,0.18106371,0.24318393,0.36235112,0.43062297,0.47117105,0.50820607,0.5630878,0.65875447,0.68907106,0.7188663,0.8880038,1.0994015,1.1158755,1.222572,1.3156371,1.3764986,1.4936603,1.6741339
a5384acd5,17,1,0,-0.18429825,-0.18138458,-0.24637958,-0.12129205,-0.027212257,-0.20569275,-0.372861,-0.37703213,-0.24464202,-0.17155915,-0.13489603,-0.23316307,-0.15036036,-0.05415591,0.014372714,-0.10884521,-0.32271123,-0.47874752,-0.18275896,0.24128075,0.13294885,0.010212725,-0.050025113,0.2030467,0.44266352,0.7568758,0.87964576,0.8847674,0.5791024,0.21036546,-0.21156967,-0.57156646,-0.7485967,-0.8076171,-0.77835006,-0.7878166,-0.7052152,-0.33346123,0.29034287,0.041854106,-0.346674,-0.37137118,-0.3463508,-0.30801353,-0.29093677,-0.251977,-0.050876275,0.013561915,-0.063553944,-0.026284434,0.072918564,0.12521978,0.18862253,0.25612298,0.31940818,0.37590417,0.4931389,0.7864361,0.99037784,1.0858994,1.0800674,1.3102857,1.330287,1.2150875
ad5ecca53,23,1,0,-0.2693148,-0.6141874,-0.59992915,-0.4954294,-0.5573018,-0.6590347,-0.56239563,-0.47746995,-0.4155168,-0.38688573,-0.381421,-0.4988224,-0.5216647,-0.43997806,-0.376296,-0.18526249,0.017671365,-0.0016481422,-0.19729628,-0.34426132,-0.34576026,-0.24811491,-0.16249974,-0.012378776,0.42217758,0.770083,0.59359276,0.5170581,0.55486995,0.53932613,0.58358616,0.5883783,0.39024785,0.0064217253,-0.23054312,-0.2221307,-0.19797507,-0.25921926,-0.3444775,-0.2534555,0.063517444,-0.00050352956,0.0021152673,0.12023618,0.44481722,0.64798003,0.5389784,0.4499984,0.26857746,0.26309496,0.100407094,0.33605775,0.49018943,0.60913754,0.39761403,0.39304534,0.5263405,0.63925284,0.7784406,0.7670551,0.82557565,0.9860977,1.1155635,1.302959
36d995c55,17,4,0,-0.06485581,-0.26812965,-0.3156905,-0.26375854,-0.10870632,-0.1134377,-0.038989533,-0.045991495,0.115332045,-0.11471563,-0.20636994,-0.22966123,-0.25335208,-0.2887506,-0.17785029,-0.110888086,-0.050907396,-0.08742536,0.26817396,1.6213592,1.8114725,1.264455,0.74068314,0.21266711,0.22071388,0.82951415,1.4602376,1.8167628,1.7170907,1.1357852,0.58295244,0.26760805,0.05943808,-0.051281016,0.047208328,0.116346374,0.21977387,0.11198018,0.028935354,0.06270649,0.11063785,0.033077776,-0.00029796685,0.0346679,0.06008709,0.14957103,0.29572296,0.3626557,0.31010506,0.32286358,0.3907872,0.4513717,0.46968445,0.5621507,0.6572574,0.8064794,1.0697682,1.263044,1.4512361,2.2665067,3.418679,4.4347453,3.9476418,2.2109172
35cc7e29e,23,1,0,-0.97922754,-0.8945416,-0.84112644,-0.8543236,-0.9131588,-1.0889416,-1.0606289,-0.9589284,-0.76142997,-0.98891926,-1.0578539,-1.0889326,-1.0320063,-1.0485734,-0.9802006,-0.98307186,-0.9711623,-0.8526499,-0.4914103,-0.18589081,-0.42869303,-0.6999002,-0.7346521,-0.55264086,-0.50741965,-0.1911531,0.0032096405,-0.33609396,-0.7203409,-0.7564183,-0.7192249,-0.7052928,-0.6940496,-0.68247414,-0.6928585,-0.6662396,-0.60890174,-0.50995666,-0.48087016,-0.3961222,-0.28845802,-0.22532305,-0.23782757,-0.060882546,0.042284377,0.16210477,0.5088622,0.7366582,0.8179419,0.8034112,0.5110685,0.4347667,0.37811416,0.36960042,0.44098088,0.5422975,0.7507279,0.93546015,1.0146544,1.20044,1.2783446,1.3509389,1.4470048,1.5366426
ae19625f5,17,4,0,0.13607024,0.14606847,0.22335303,0.069760576,-0.08436783,-0.17316224,-0.058656268,0.024973895,0.15776305,0.16136646,0.2428815,0.29316744,0.33939004,0.43630308,0.37081012,0.3218836,0.4336449,0.7173718,1.1475708,1.0949552,1.2687621,2.119313,1.5483147,0.7680044,1.0770478,1.4919648,1.8649167,2.1382124,1.9364793,1.0758991,0.4606871,0.5234174,0.9227972,1.2233343,1.869871,2.1352303,1.7932385,1.1447003,0.6895965,0.40314156,0.33138806,0.487187,0.6812511,0.8700302,0.9286971,1.0763052,1.1287988,1.0715324,0.9278808,0.91425997,1.0686775,1.2508737,1.1514722,1.0334272,1.0638876,1.2165926,1.1542424,1.2861743,1.3018377,1.3242458,1.459472,1.5595614,1.5716841,1.6297451
a7a4e533b,17,4,0,-0.08217302,-0.008973023,0.16300023,0.06761356,0.120795205,0.16033025,0.23042339,0.21505864,0.19153562,0.107652344,0.18719247,0.3565478,0.46866065,0.4866047,0.54729754,0.552405,0.8561571,1.6511291,1.9267644,1.5445898,2.6921027,3.504846,2.5048556,2.3152018,3.045393,3.624204,3.7244825,3.9518256,3.532864,2.3442607,1.6689929,2.1133692,2.5936494,2.8938103,3.351073,3.9378657,3.8523064,3.7086875,3.9426656,3.5533988,2.2993064,1.1738173,1.292575,2.0000472,2.204805,1.7382766,1.3319542,1.3559492,1.455905,1.5735781,1.5466993,1.3971258,1.3956503,1.4077199,1.519681,1.6577148,1.5090617,1.4597961,1.5067011,1.5659425,1.5855868,1.5121373,1.3795788,1.2371237
